"Name","Origin","Balkans","Arabic","Italian","EastEurope","Africa","French","SouthEastAsia","Jewish","CentralAsia","Scandinavian","Persian","Greek","Hispanic-Iberian","Slavic-Russian","Japan","German","China","India","Turkey","Philippines","AngloSaxon","Korea","max_pred","dist_2nd","entropy","pred_origin","match"
"seluk eker","Turkey",2.53990247700996e-05,0.000130972061832239,0.000412789450870501,3.21795826288792e-05,0.00792474250794523,0.0644609157490338,0.00189043305387704,4.24781081316982e-06,1.11711598114015e-06,0.0404234701025385,0.000141540365849596,0.000112763207490551,0.0100891786567838,5.35495906511441e-05,0.000126310047169211,0.241472820801365,6.29093289428691e-05,0.000958763587463958,0.505344594880373,0.000408462994483609,0.125808019594055,0.000114820485081904,0.505344594880373,0.263871774079008,1.37232567224062,"Turkey",1
"esteban azcue larraaga","Hispanic-Iberian",5.14080331800151e-07,2.92483812212752e-06,0.00316729814903877,6.51319909515557e-07,8.61832251837037e-06,0.0396635499876899,0.00128637288708222,8.26841139325326e-08,5.76044154850665e-07,0.00094918770989471,0.000161108008289685,0.00031808927092179,0.930034478079964,0.000159031013516619,4.71780991793384e-07,0.00316847115436202,0.000966637335903674,0.00128223973052913,2.36114790548439e-08,0.0105903703004737,0.00823880977617612,4.93914536032838e-07,0.930034478079964,0.890370928092274,0.35558161283807,"Hispanic-Iberian",1
"nazzareno simonato","Italian",4.20896825736638e-08,1.27005787124008e-06,0.985740027070848,5.33260009178377e-08,4.68700781798356e-05,0.000119980662016067,1.05615186493638e-05,2.35863519890055e-08,3.80890876060796e-07,4.29240713071345e-07,1.25795005201638e-06,6.26127862153231e-07,0.0109720373641228,8.87390477727957e-08,6.77856986259262e-07,0.000533704567960189,5.00288382261697e-07,5.3236211410488e-06,1.75909138746187e-08,7.53787001485537e-06,0.00255814415790677,4.45344420986799e-07,0.985740027070848,0.974767989706726,0.0848654955502289,"Italian",1
"ahmed elsayed","Arabic",2.50476289375908e-08,0.00571950809552162,0.00018819819220594,3.10075063997539e-06,0.981163123401925,0.00116839348205211,2.04061152543814e-06,2.42353153804493e-08,2.63844296000132e-10,4.5733984425588e-05,0.00828363955169174,1.08260632025768e-06,5.9924860447815e-07,4.1256024170917e-08,3.74718269294217e-09,0.000250440083170567,1.03938694559398e-05,3.42960489228161e-05,2.13690099009233e-08,2.07125298207549e-05,0.00310862108795583,5.36756741678042e-10,0.981163123401925,0.972879483850233,0.118672420016687,"Africa",0
"yuliya petrovna gavrilova","Slavic-Russian",0.0132103598852068,3.87119585677162e-07,0.001797049714648,0.00533581019039661,1.14068584421926e-06,0.00128867394099738,0.000400216670431007,1.09437304189547e-08,6.27189827190247e-05,0.0438621619048026,2.13235956364686e-05,0.0103485584599463,0.00286613290943087,0.828023506023203,6.24429983634672e-08,0.0253133570234605,6.52244391581105e-05,2.33753230414636e-05,2.09813407381615e-05,2.37426911776774e-05,0.0673142351014704,2.09706113773888e-05,0.828023506023203,0.760709270921733,0.742778284096341,"Slavic-Russian",1
"marek pawe pisula","EastEurope",1.07236877102706e-05,1.99243747689306e-06,0.000373436512872248,0.687785395268166,0.00039687996690769,0.00161865455783546,0.000320140106500837,9.79234557959388e-05,3.65831269415524e-07,0.0147933575062499,0.000101743613019663,0.00019710454436286,0.00500574989457772,0.000105841199385384,9.9122977934755e-05,0.0538548520122401,0.000219266315456387,0.000506366848120929,1.28658010084366e-08,0.000433543057540908,0.234077218297684,3.09043091522436e-07,0.687785395268166,0.453708176970481,0.877155234157562,"EastEurope",1
"tom p smith","AngloSaxon",2.50412293664008e-05,2.10749082244999e-05,0.000193525359674303,0.000642865531959495,0.00547715817424476,0.00209023939646298,0.000690706566809499,0.000130246258326661,1.27730722650844e-09,0.00243179226918855,0.000162569882239522,0.000394420072524562,0.000351146564784975,0.000293133540800184,5.25848344093896e-06,0.00847728287937189,0.00156949647340167,0.00108199054174991,4.74198318910221e-06,0.00151150198837709,0.974445495712126,3.1090642912199e-07,0.974445495712126,0.965968212832754,0.171938211385277,"AngloSaxon",1
"naji elmekki","Arabic",1.43839881600579e-06,0.26215832002965,0.000556362518231122,1.82239570109128e-06,0.109795200855624,0.53479607363868,0.012543756762342,0.00138302643904714,6.52228508122419e-08,0.00138925076679433,0.0154547618643179,9.60725533750259e-06,0.00363871244149181,0.000886906195466031,2.06497805712608e-06,0.00790880830837585,0.0014656275082069,0.00837767240454496,0.000418990199092125,0.00210862092777893,0.0371007490333588,2.16185623572154e-06,0.53479607363868,0.27263775360903,1.32327562892297,"French",0
"marat mubinovich safin","Slavic-Russian",1.92770514515656e-08,0.0238402060178712,0.000374403755320503,0.0164114824352254,0.0151126930609948,0.00436472786865644,0.00449894221455998,4.46441800364687e-08,0.0235181797923104,8.12465602237767e-07,0.00524451198104221,1.18513303866779e-06,0.00362664482205128,0.858959319456221,1.82699965497486e-07,0.00685451507740679,0.000547570340383137,0.000174548412432833,0.00472061121870119,3.89781279635247e-06,0.0317453102428775,1.91271310759858e-07,0.858959319456221,0.827214009213343,0.712229161520146,"Slavic-Russian",1
"gretel schiener","German",2.23120423876064e-06,3.6998903318809e-05,0.00346386218493403,2.82684952721601e-06,0.00566738099190535,0.00333150661574046,0.000288361976359383,1.04594559071389e-06,7.26329073628617e-06,0.00952800739689394,0.00203799983920479,2.77658739659086e-05,0.350178848074768,4.7041205214062e-06,5.96798132893531e-06,0.477025166057753,0.0102298480594984,0.00223409341520192,3.22291746244721e-07,0.0880127466606012,0.0479068042977636,6.2479684014583e-06,0.477025166057753,0.126846317982985,1.26881365454959,"German",1
"rbert rlschlger","EastEurope",0.00132175068855839,0.00752004416956914,0.107418826383839,0.0407371070324445,0.0221585480288375,0.126493828134074,0.0898597047353406,0.000212588923875911,6.34460219543125e-05,0.00386883996805026,0.00812684619968273,0.00564342669379001,0.138189189871867,0.0262241899991567,0.00121299495852738,0.11043473751247,0.0721710308844892,0.0557954559919298,0.0092908271173469,0.043776164025668,0.128210550198333,0.00126990246019408,0.138189189871867,0.00997863967353391,2.49371664537862,"Hispanic-Iberian",0
"imre kovcs","EastEurope",0.0016560062033202,1.23928627544958e-05,0.0051775603344453,0.812100966993215,2.54778786610847e-05,0.000384521062448399,0.000149513455896119,4.80028655609347e-07,2.54101044619655e-05,0.0159467675042009,1.28434079278463e-06,1.27429335426298e-05,0.00757726027145589,0.000202238666892156,2.73274219169446e-06,0.00314379849697883,0.00219649568731396,0.000108346161394622,2.42813473442778e-05,0.00096289874492667,0.150285963230669,2.8609484383365e-06,0.812100966993215,0.661815003762546,0.641169426003295,"EastEurope",1
"rolf ellerbrock","German",2.03349469948407e-09,4.89356573183464e-08,4.40647611047857e-06,6.2735170122869e-07,5.42944222075405e-06,3.13131818587721e-05,8.30926738224362e-06,2.64400764569698e-06,9.45706521990875e-09,0.00117335034400988,2.69550859080384e-06,3.67238261586353e-08,0.00108497904027883,4.28728306438106e-09,7.89339853342627e-09,0.995840500321774,1.35302480385648e-05,2.14532365324547e-05,5.75812288016564e-10,8.56082565717258e-05,0.00172503514703122,8.26371630518538e-09,0.995840500321774,0.994115465174743,0.0322560684554762,"German",1
"josef bm","EastEurope",0.00409623707248676,0.036341408470579,0.00846121580465507,0.0012491716653157,0.132323638295086,0.0660351079109928,0.028902884806555,1.50015707802846e-05,4.81802669835388e-09,0.0305722784686046,0.00976792808558265,2.75352228053225e-05,0.0486590360875135,5.39794579955194e-06,2.90402174189216e-06,0.598693071492637,0.000151728894006019,0.00220718487935188,2.99334429808971e-10,0.0228475446529881,0.00964071501072703,4.52443121695112e-09,0.598693071492637,0.466369433197551,1.49376521547797,"German",0
"grigory mikhaylovich nikitin","Slavic-Russian",5.44764095084938e-06,2.26117022879942e-06,0.000118383104539414,0.0150505911601788,3.09341203622266e-06,2.77965825391456e-05,0.000921055320542431,4.88196304368998e-08,1.40513467506786e-06,0.000232735512480619,2.21607209915593e-06,9.45535755442403e-05,0.00290775407933114,0.943419629531701,2.60167834552849e-07,0.0239743082370598,0.00146194488769137,0.000290791766831764,6.00360214198981e-08,7.16725791748894e-06,0.0114782241565915,2.72373574877123e-07,0.943419629531701,0.919445321294641,0.298619737278299,"Slavic-Russian",1
"lin yue","China",2.5789174890279e-07,2.01408140436264e-06,0.000130340749728454,3.86739978718531e-07,5.36849994735111e-05,0.0017254380555913,0.0129081810752696,2.82859757209676e-07,8.0272255970918e-07,3.11199016246705e-06,4.51698658105112e-05,8.50322115437486e-07,0.000325611604989075,2.58356147089448e-07,4.31618175053619e-07,0.00153167375802607,0.962047095565723,1.44015571875339e-05,1.4609713868562e-09,0.00112848023210977,0.0199198968864506,0.000161627606619942,0.962047095565723,0.942127198679272,0.206388723649454,"China",1
"yin anna","China",4.37167135054244e-07,5.46958268948578e-07,0.00319927490144776,1.60010394663048e-05,0.000242284308037517,0.0162434012938207,0.120299504062857,4.24757777205793e-11,1.29056259735907e-11,0.000404380896927877,8.06895340758381e-07,0.00155674727715899,0.00377863604849752,7.66784288811653e-06,1.77155937202217e-05,0.00689201657682501,0.839478575354816,9.63466276114884e-05,3.02253691847325e-07,0.00158831941382539,0.00617627317724121,7.62255041851434e-07,0.839478575354816,0.719179071291959,0.600629878433689,"China",1
"wadysaw franciszek gdek","EastEurope",0.00686522393639244,0.0599875036613136,0.00124123086228038,0.0596239450723288,0.177887740982355,0.221779459778866,0.0410548459642631,0.0278732029420224,0.00596503337370336,0.0098659728512515,0.0097669354586613,0.00185106650550961,0.00230088018483071,0.00435929310099951,0.0195389111175751,0.0140348112329396,0.00130158457455417,0.292506602762524,0.000211929875189849,0.00112553374363264,0.0365085299129861,0.00434976210582052,0.292506602762524,0.070727142983658,2.08100389668417,"India",0
"karl duill","German",2.79726481262485e-05,0.000145842672104044,0.000838554630166474,0.00119284394830764,0.0102367749250259,0.0206982901463926,0.00207391911557196,1.89989222529837e-08,5.67012625302474e-09,0.0128479448341504,0.000871749956864641,0.000218260265652332,0.0114080524881597,0.000125768219618799,3.64010572688379e-05,0.723787227409815,0.00631927686232965,0.00220042892095225,3.64247698168142e-05,0.057816795095293,0.149117333875047,1.13490287594583e-07,0.723787227409815,0.574669893534768,1.00038211408668,"German",1
"nicole hassler","French",1.47178424271564e-06,1.51432503770267e-06,5.60037655708224e-05,3.84263453789956e-06,3.66478808431789e-05,0.0566718794135188,0.000326952158100591,2.83290114140295e-06,2.9505231027904e-11,0.00196181134442391,9.06874663590243e-06,1.03895661314594e-05,0.0124629999845308,2.94359731055965e-06,9.25378929113874e-07,0.901519932139049,0.00177872776878178,2.13627580435411e-05,5.67247943682826e-07,0.00868543111673693,0.0164415504706648,3.14498831966228e-06,0.901519932139049,0.84484805272553,0.447267568979391,"German",0
"claire vautrin","French",6.89445132888209e-07,5.14876845430679e-06,1.65408941515901e-05,1.37834255211287e-06,5.87145793585048e-05,0.987328094772716,3.00500351950655e-05,1.71383605324649e-06,6.69308692281912e-11,4.28811080961299e-06,1.11470498423431e-05,0.00137524047820629,0.000806010004416825,9.19839243046783e-07,1.27962013130018e-09,0.000783880270025284,0.000183836274500225,1.37595127772165e-05,4.29962472877148e-07,0.00156058884295778,0.00781670948903661,8.58145547157474e-07,0.987328094772716,0.979511385283679,0.0841358813850968,"French",1
"werner dutch wittig","German",1.84386278576562e-10,2.36527321369712e-07,1.81583642152561e-06,9.53674499842993e-05,1.06951125615181e-05,0.000262221469178746,3.05246674423735e-06,1.21569024244557e-10,8.45213282608607e-10,0.000946805114933045,2.36874321248e-07,6.99908142059251e-07,0.00185111235015518,5.70399895633194e-08,6.93651441633033e-10,0.995828781349592,1.88568413994022e-06,1.18857397629116e-06,3.64500361291093e-11,2.68177356614399e-06,0.000993159861508841,7.2619400934392e-10,0.995828781349592,0.993977668999437,0.0325930804842311,"German",1
"rka nagy","EastEurope",0.0026091960605112,0.00205408137768212,0.129074945268582,0.513008570268798,0.104751908227232,0.00462336633579384,0.00045006074196068,9.71070014236545e-08,2.94123405625793e-08,0.0132401967240934,0.0155014374742493,0.000318107261937839,0.0435970328126924,7.30067427284274e-05,6.99080746674607e-07,0.0154664134494252,0.00175271134219459,0.00145291022027949,0.000230072207812333,0.00641138431386656,0.145383041692042,7.31878029529634e-07,0.513008570268798,0.367625528576756,1.56103544750529,"EastEurope",1
"sachiko saito yobekura","Japan",4.56928989693416e-05,0.00025996779987297,0.000742609090111213,5.78911368151398e-05,0.0148048064659168,0.0297496812412511,0.254724281532014,7.34919550619467e-06,5.13833678384908e-05,0.000133745732322242,0.000280944935800633,0.0142338790004265,0.0738908151617848,9.63358261830906e-05,0.11235221989507,0.0710407982617734,0.0859174323490955,0.00165876997785483,1.91570353522717e-06,0.197246108961435,0.142659470959833,4.39005065908865e-05,0.254724281532014,0.0574781725705787,2.03523861995058,"SouthEastAsia",0
"zhou yuanxiang","China",1.241179945191e-05,7.06164036154187e-05,0.0230822886023911,1.57252701491912e-05,0.00402150646870956,0.107230196386682,0.244609781591737,1.99630014320102e-06,1.40268618584245e-05,3.63300478756302e-05,0.00770317114483279,5.29941697410983e-05,0.0276982024852398,0.00383959650720426,0.00382481884344979,0.0421777508188843,0.435188455452329,0.000450580303862913,4.51041706142424e-07,0.0306984151311448,0.0692587594463904,1.19249226014076e-05,0.435188455452329,0.190578673860592,1.6656229729095,"China",1
"gary knut emanuel andersson","Scandinavian",1.81005757250278e-07,8.09718595872203e-08,0.000237060709653948,0.000167064158590393,0.0002487464573166,0.00178191403119087,0.00206072155830161,2.6166840023516e-07,1.46959966938808e-10,0.307874291128171,8.27430205403443e-05,8.08273513805444e-05,0.003988518002233,7.23651951887993e-07,8.41388120708664e-08,0.00516351620322242,0.00782799603026118,0.000165555389871909,5.33712745062869e-12,0.00532765425775883,0.664986607114393,5.45299803670879e-06,0.664986607114393,0.357112315986222,0.781670924454441,"AngloSaxon",0
"edmund aspinall","AngloSaxon",1.81495938805218e-09,1.43696537160635e-08,0.000181476706466763,2.79045986747448e-06,0.00893793836713608,3.4122100232072e-06,0.00102935961552661,4.06224903881443e-10,1.21235639656817e-10,3.88734426173769e-06,9.32741276087846e-06,1.07837248735732e-08,0.000880348317141102,1.11909069158761e-06,1.70887785770708e-06,0.00200428133773408,0.000797577582434824,0.000199890569190028,1.55480545713486e-06,0.00123274582204697,0.98471254865771,5.32789578343431e-09,0.98471254865771,0.975774610290574,0.100567898840374,"AngloSaxon",1
"aleksandr gennadyevich pogorelov","Slavic-Russian",2.15929068559801e-05,6.00186974570468e-06,0.000227408204297107,0.0120654340881388,0.000341798176782732,0.000132731103524904,4.67773600425382e-05,0.000648395828003826,0.000972389873284824,0.00431269855739996,6.48616833013436e-06,4.50411077007027e-06,0.00707045805496724,0.911821870987105,9.68111034871081e-07,0.00170842593073304,0.000363008103479625,0.000362409057431762,0.00032529295561323,0.000928895116121028,0.0586314399064987,1.01352983891736e-06,0.911821870987105,0.853190431080606,0.406261565655157,"Slavic-Russian",1
"bonyx yusak saweho","SouthEastAsia",0.00158204781366159,0.0123754251806549,0.00280211593675774,0.0126441326623242,0.0203165462398756,0.0743016782288612,0.535537090043514,0.000220703017343798,0.00275524057424551,0.00401650584142086,0.00530992435205822,0.0058588249884787,0.0295335204166945,0.0011911391615031,0.00117387613728576,0.0114311042993067,0.0471618852071999,0.0498143693256331,9.18794534230176e-05,0.102602274261986,0.0780507684732617,0.00122894838451108,0.535537090043514,0.432934815781528,1.74752279051192,"SouthEastAsia",1
"ayhan cicek","Turkey",0.00349778720415961,6.93470148686725e-07,0.000166922503209302,4.20035494912487e-09,4.19552237050876e-05,0.00184011934644682,6.90264162163462e-06,3.22071406384796e-06,2.61350284695941e-11,0.00127372561161363,3.10968893951576e-06,0.000799986872919307,1.17196408220639e-05,2.0441887704764e-06,9.61509309912048e-09,0.297711533810689,6.82435578015485e-06,3.5993772425442e-06,0.689870626789462,1.90196014191992e-05,0.00474018505122028,1.00661839488532e-08,0.689870626789462,0.392159092978773,0.690305812220521,"Turkey",1
"youssef fares","Arabic",8.73129394096675e-06,0.206201592816791,0.000856688234774025,9.40934789276106e-11,0.581565343857109,0.200047867821479,1.37839431964618e-05,0.000368982996566542,3.13998666721634e-12,0.000590395026831975,0.00544704240923578,5.18865022608906e-10,0.00088141520997336,2.23617193713688e-05,9.83881711126022e-11,0.00127504872949597,3.36755325496334e-05,2.43477355915466e-06,2.45619237099028e-08,6.82604346444074e-05,0.00261634982106613,1.03004039441001e-10,0.581565343857109,0.375363751040319,1.03624924004043,"Africa",0
"abdel wahed ben siamar mimun","Arabic",7.48808889387473e-07,0.0129292923128457,0.115376247600794,0.000461080061277831,0.0290440896294063,0.73252769354861,0.00567464625453092,6.50690318754016e-08,1.9419502905628e-08,0.00124416403502884,0.00708747268206611,0.000126025321493852,0.036642106091944,0.000461710087513807,2.80256277697859e-07,0.0163485412753504,0.000386566686372783,0.000636176513138581,0.000249048457846107,0.0100834593503504,0.0307202731332644,2.93404464735303e-07,0.73252769354861,0.617151445947816,1.06870201099652,"French",0
"renzo vestrini","Italian",1.48748606816206e-07,4.14693417786069e-06,0.777196277090576,1.88458735219148e-07,0.000689407838991315,0.00110228768866771,0.00190613764137326,8.95386974053314e-08,2.57640867583501e-06,0.000514752833274996,4.49240896035922e-06,2.37691158058348e-06,0.154987509973362,3.13611529459704e-07,5.10892037861633e-07,0.00082539012550581,0.00224406020233969,0.000191250688424889,1.13220943778262e-07,0.0532826637853545,0.00704477013771246,5.34860471771211e-07,0.777196277090576,0.622208767117214,0.725749715289811,"Italian",1
"mariko adachi","Japan",1.90912182197373e-07,3.57234573205542e-07,0.000237727837882042,2.41878355467896e-07,0.00012999543602656,0.113651770182488,0.000918756154695384,3.34293290504507e-08,7.07984587945779e-08,6.44666781339454e-05,0.00217125446844331,8.87421435130469e-07,0.163205273934729,5.90587811854288e-05,0.404385877126235,0.036666951391108,8.61728219033663e-05,7.54525680558879e-06,2.44242343678197e-09,0.268519771171427,0.00989358913349302,5.50868901967216e-09,0.404385877126235,0.135866105954808,1.45407124932319,"Japan",1
"masako chiba","Japan",2.32921825306333e-07,0.000175768871605333,0.000376778881423587,0.000149049650788203,0.00049063010565455,0.154476797222732,3.31154704141634e-05,4.10100330067696e-08,2.84255311974693e-07,7.90856613999031e-05,8.62118109923045e-05,0.000134342417338675,0.0944660745436064,7.20544857627563e-05,0.706628423327778,0.000219007184585258,0.00416764790062574,9.25628002209567e-06,9.28781183490706e-09,0.0124784444567723,0.0259567316403559,1.26131611112153e-08,0.706628423327778,0.552151626105046,0.944392393723607,"Japan",1
"mria tressel","EastEurope",0.000150159873064736,0.000339737406081969,0.0577677933628813,0.000677663192799112,0.0010420091284887,0.106697487194496,0.0218994399320155,2.22519716454418e-05,6.71308105454284e-05,0.000235565611765086,0.000367151254068433,0.000288192307084056,0.601592876926454,0.000481138245467094,5.56682927426975e-05,0.0451788360587414,0.00239506578583089,0.0022616623150541,2.52277064398339e-06,0.0736300034760603,0.0847893641205701,5.82799635000793e-05,0.601592876926454,0.494895389731958,1.39139609075336,"Hispanic-Iberian",0
"l hennebicq","French",0.000839059042756304,0.0047459975676139,0.0141189137811997,0.00106305537481387,0.014943685804703,0.397873180071174,0.0499377128864611,0.000134167631581151,0.000931552581368295,0.00244167516357898,0.00560852735375472,0.00356163989968549,0.0689294193913488,0.00176901549088748,0.000765536876232035,0.0165158184253879,0.317538711366165,0.0312418051527078,4.1480475877063e-05,0.0147542716524119,0.0514433220704775,0.000801451939813985,0.397873180071174,0.080334468705009,1.71184058932461,"French",1
"cornlie gilberte marie dcugis flameng","French",0.001355802823199,0.0147487088260596,0.02203474770952,0.00171774977080858,0.0235292349891657,0.276115815545533,0.0668953511725834,0.000210335120221177,0.00479539200590888,0.00382782369353982,0.00510463837680986,0.00558359678602345,0.362259223733606,0.00285848322300319,0.00499824657809576,0.0251283574636977,0.0318397165381296,0.0474742551640227,0.000163782077039002,0.0198692634181639,0.074560999774361,0.00492847521050875,0.362259223733606,0.0861434081880728,1.95234290219733,"Hispanic-Iberian",0
"hansgnther harry hilker","German",0.00138882485001928,0.00743998418227522,0.0222389238884761,0.00232585571962059,0.0226359540119575,0.0558222908404596,0.0580974587738198,0.000394005025773174,0.00136895112480206,0.0223821211645494,0.00786815519380622,0.00595937934772419,0.133733976828094,0.00256666425840493,0.0013209744322387,0.426736666823432,0.0489197851041582,0.0482837631566841,0.000123744815984579,0.0213211778634856,0.107841170336174,0.00123017225806012,0.426736666823432,0.293002689995338,2.00435755358475,"German",1
"xin minhong","China",2.12753835344871e-06,1.17220278135448e-05,0.00526393328382199,2.69550885754911e-06,0.00193357957972236,0.0158639486513895,0.135142059876501,3.31377478952728e-07,2.32837402507205e-06,0.00265201259865456,1.26678933050123e-05,8.79681065385253e-06,0.00612268354530781,4.48555836111896e-06,1.68622896731774e-06,0.0203031867463291,0.76144546912838,0.00197383392153017,7.48974469491693e-08,0.0111109892797827,0.0381396218351364,1.76533818132847e-06,0.76144546912838,0.626303409251879,0.89694050451244,"China",1
"kiyomi takahashi","Japan",7.90411237412939e-08,2.39036867665479e-07,7.72289129265031e-05,3.44533684037376e-05,1.94782194478764e-05,0.00165261031982047,0.00222544812950708,9.8090177029708e-09,5.04817396473351e-08,4.67620656199574e-05,9.39559201870805e-07,2.60392081278495e-07,0.488367855550948,0.000121941597686753,0.42107606482093,0.000168129915743662,0.00025473298294893,0.000687508294325929,1.94240143323403e-09,0.052897370176487,0.0323688322484932,3.13427770181978e-09,0.488367855550948,0.0672917907300181,1.01638158632651,"Hispanic-Iberian",0
"john morris goodwin","AngloSaxon",3.96868641947028e-08,8.9802174464057e-08,3.45802161823363e-05,4.56252120050432e-05,0.00154272195384264,0.00018999542057827,0.000208342965925389,2.25672601152558e-08,2.99312984109728e-09,0.000497902850907294,5.23584229821342e-05,3.03773303558994e-06,8.61666227777694e-05,0.000294441430269162,3.13504414052872e-08,0.000479721141769362,0.000252477235793424,0.000958835313641417,2.33478624102482e-08,0.00155427718499391,0.993799286481758,2.00658064957849e-08,0.993799286481758,0.992245009296764,0.0503927166658318,"AngloSaxon",1
"jzef ignacy przybya","EastEurope",0.0103651113961887,0.0107385341422484,0.00368001039587384,0.567475556363647,0.0162381697576615,0.00560196600325932,0.0151196682903914,0.0480978379740788,0.00264999284982244,0.00952301535887099,0.00115172924263959,0.0126752886716613,0.0276232806057016,0.0020055440385125,0.00776320790265901,0.0222736323090362,0.000246120305982305,0.00232198475294524,8.43988539588181e-05,0.0200145962091908,0.20881244229942,0.00553791227624991,0.567475556363647,0.358663114064227,1.55176952879711,"EastEurope",1
"georg selenius","Scandinavian",0.000361231203144667,7.35362154078083e-05,0.00231419487615783,0.00108328636040899,0.000509334218819446,0.00145258424087372,8.26193400960553e-05,3.77957434346086e-08,2.60193989972181e-07,0.770390402387148,7.36440974810022e-05,0.00288897302778591,0.00247378673702766,0.000939085590597428,2.15655855460914e-07,0.212414526355975,0.000441859687484104,0.000225128517231926,1.39146556946714e-08,0.00043681142305391,0.00383824238774028,2.25773322040474e-07,0.770390402387148,0.557975876031173,0.638204157659906,"Scandinavian",1
"robert bert wardrop","AngloSaxon",0.000670818970427859,0.000128752266368664,0.00927337723477083,0.00203799350560754,0.00738146170402022,0.0155747783305334,0.00479893726836886,4.15140248515428e-05,4.78727272232439e-10,0.00278523086520338,0.000579468361799514,0.000108615145754637,0.0100071911817838,0.000325843227055295,1.91210687360375e-05,0.0213395813727878,0.00326033199538702,0.00263755121650056,1.22678712205295e-05,0.00939014743633007,0.909614265476841,1.27509969239916e-05,0.909614265476841,0.888274684104053,0.506501592089033,"AngloSaxon",1
"erik tjder","Scandinavian",0.0032654150063448,0.000253479745577264,0.032531128311817,0.0154465090972818,0.00540667014965467,0.0315348253908139,0.1834863614744,0.000125642903388342,0.000251173948786409,0.164004973477514,0.00176059336299335,0.00113193959394633,0.280698031845962,0.00427048532587416,0.000251529422716532,0.17744810900204,0.0126983634600207,0.0027775353478507,0.000126034306412454,0.0212288301429291,0.0611763988282232,0.000125969855452903,0.280698031845962,0.0972116703715624,1.97914127669723,"Hispanic-Iberian",0
"francisco galindo chvez","Hispanic-Iberian",1.32999646091871e-08,8.24828979034868e-06,0.000388415613306564,4.10316064554869e-06,0.000237228953906042,0.00145521310297526,0.000204905258651177,8.17475936059953e-06,1.50211488106609e-08,6.54198914297714e-05,0.000114498458382504,5.67863334225399e-08,0.991939549687252,2.04595912706727e-05,4.09851572703311e-06,0.000539639434431767,0.000335567804128492,0.000331473941450302,4.92766457630985e-10,0.00260964846966351,0.00173325668916761,1.27782477617788e-08,0.991939549687252,0.989329901217588,0.0624348919153528,"Hispanic-Iberian",1
"olga anatolyevna gayeva","Slavic-Russian",0.00154877525874643,0.000115772357687435,0.0472063080807072,0.00992267446083924,0.00292824132445346,0.0615488886950546,0.0126837620485118,0.000344160820849701,0.000229429491378481,0.00803026498566878,0.00109089531428848,0.0500144727168532,0.496997327928713,0.0842550834363598,1.71317174399884e-07,0.138917591135204,0.00241579844464012,0.00172743084553432,0.000401694719854655,0.00728697437456852,0.0722767477557674,5.75344871445862e-05,0.496997327928713,0.358079736793509,1.73084601347176,"Hispanic-Iberian",0
"abdel aziz zaibi","Arabic",5.3050364930578e-09,0.150882901598537,8.32126979005429e-05,3.26658321764996e-06,0.0110824857632412,0.820358363335012,0.000410509327460981,1.39818182055701e-09,8.65970303117456e-09,2.6734184994472e-05,0.00316050359097851,2.70799039672157e-06,0.000318537336247051,3.27104672258533e-06,4.18155183082203e-09,0.0089005610655376,5.76775174641971e-06,1.36699503542479e-05,0.00011105771840814,0.000112310473557324,0.00452411566348512,4.37772879438567e-09,0.820358363335012,0.669475461736475,0.591542854868715,"French",0
"vittorio piscopo","Italian",8.09830312867901e-10,1.88429860915941e-08,0.997776137720064,2.49840053486808e-07,5.55227074339414e-08,0.000293035726653137,2.8800997431495e-05,1.01809196042531e-06,1.58976793526012e-10,9.6941581810883e-09,2.03634508596137e-08,1.41407428337098e-08,0.00121378127176329,1.24577754052317e-06,1.2041344699481e-08,8.47334787026671e-05,3.86682192730436e-06,1.20230965670153e-07,1.02126352253816e-06,1.05544313959276e-05,0.000585290167559314,1.26062628293857e-08,0.997776137720064,0.996562356448301,0.0184292196785122,"Italian",1
"satoshi matsui","Japan",1.8419571872975e-07,1.97739667383341e-06,0.0012338229566667,2.33368855867554e-07,1.92749304896268e-06,0.00222483508857624,0.000120491938836417,2.97685904356916e-08,8.00410062021686e-07,5.41749355377268e-07,7.76034388663011e-07,7.90242759774934e-07,0.185567766423031,3.88345829296685e-07,0.749783479670648,0.00232749468845017,8.98121838242565e-05,6.35843895348603e-05,2.84120714684223e-08,0.0272321905824236,0.0313488421649316,2.49572331370922e-09,0.749783479670648,0.564215713247617,0.773758014263513,"Japan",1
"ji nouza","EastEurope",3.42229698724135e-05,0.125980526998089,0.0158676690185876,4.33591799993611e-05,0.0636635272750052,0.0758711286970851,0.190782420792888,3.66011397114711e-06,2.5358033007191e-05,0.00705833458264745,0.00713164408444786,9.71620934453859e-05,0.0507587321313541,0.0105868932298978,3.46169018489323e-05,0.00274971911436408,0.0593375928453721,0.00781784119023558,1.18646096084643e-06,0.0786163064139345,0.0137677709611782,0.289770326911808,0.289770326911808,0.0989879061189198,2.1254135701902,"Korea",0
"wu bei","China",4.74419105969844e-07,0.00169658267848062,0.00350241886160343,0.000303586844981394,0.00523474663119928,0.0451741681104379,0.239578029396735,4.76875223598527e-08,6.05297645946649e-06,8.67850446389102e-07,0.00550534950164215,0.00186067672113382,0.00586530060726981,1.00023324327296e-06,0.000117035514199319,0.0287725041506226,0.652481331273779,1.076344075241e-05,2.71090908988032e-07,0.00198909030710716,0.00766596286101576,0.000233738841353968,0.652481331273779,0.412903301877044,1.04694619050464,"China",1
